statePostal, year,unemployment,key
"Pleasants County, WV",Aug-24 p,0.064,54-073
"Pocahontas County, WV",Aug-24 p,0.043,54-075
"Preston County, WV",Aug-24 p,0.042,54-077
"Putnam County, WV",Aug-24 p,0.037000000000000005,54-079
"Raleigh County, WV",Aug-24 p,0.04,54-081
"Randolph County, WV",Aug-24 p,0.047,54-083
"Ritchie County, WV",Aug-24 p,0.053,54-085
"Roane County, WV",Aug-24 p,0.065,54-087
"Summers County, WV",Aug-24 p,0.042,54-089
"Taylor County, WV",Aug-24 p,0.038,54-091
"Tucker County, WV",Aug-24 p,0.034,54-093
"Tyler County, WV",Aug-24 p,0.07,54-095
"Upshur County, WV",Aug-24 p,0.049,54-097
"Wayne County, WV",Aug-24 p,0.046,54-099
"Webster County, WV",Aug-24 p,0.06,54-101
"Wetzel County, WV",Aug-24 p,0.066,54-103
"Wirt County, WV",Aug-24 p,0.057,54-105
"Wood County, WV",Aug-24 p,0.044000000000000004,54-107
"Wyoming County, WV",Aug-24 p,0.049,54-109
"Adams County, WI",Aug-24 p,0.037000000000000005,55-001
"Ashland County, WI",Aug-24 p,0.028999999999999998,55-003
"Barron County, WI",Aug-24 p,0.025,55-005
"Bayfield County, WI",Aug-24 p,0.027999999999999997,55-007
"Brown County, WI",Aug-24 p,0.024,55-009
"Buffalo County, WI",Aug-24 p,0.033,55-011
"Burnett County, WI",Aug-24 p,0.028999999999999998,55-013
"Calumet County, WI",Aug-24 p,0.022000000000000002,55-015
"Chippewa County, WI",Aug-24 p,0.023,55-017
"Clark County, WI",Aug-24 p,0.024,55-019
"Columbia County, WI",Aug-24 p,0.023,55-021
"Crawford County, WI",Aug-24 p,0.027000000000000003,55-023
"Dane County, WI",Aug-24 p,0.021,55-025
"Dodge County, WI",Aug-24 p,0.025,55-027
"Door County, WI",Aug-24 p,0.019,55-029
"Douglas County, WI",Aug-24 p,0.03,55-031
"Dunn County, WI",Aug-24 p,0.028999999999999998,55-033
"Eau Claire County, WI",Aug-24 p,0.025,55-035
"Florence County, WI",Aug-24 p,0.027000000000000003,55-037
"Fond du Lac County, WI",Aug-24 p,0.028999999999999998,55-039
"Forest County, WI",Aug-24 p,0.034,55-041
"Grant County, WI",Aug-24 p,0.031,55-043
"Green County, WI",Aug-24 p,0.021,55-045
"Green Lake County, WI",Aug-24 p,0.026000000000000002,55-047
"Iowa County, WI",Aug-24 p,0.021,55-049
"Iron County, WI",Aug-24 p,0.042,55-051
"Jackson County, WI",Aug-24 p,0.024,55-053
"Jefferson County, WI",Aug-24 p,0.025,55-055
"Juneau County, WI",Aug-24 p,0.027000000000000003,55-057
"Kenosha County, WI",Aug-24 p,0.031,55-059
"Kewaunee County, WI",Aug-24 p,0.021,55-061
"La Crosse County, WI",Aug-24 p,0.022000000000000002,55-063
"Lafayette County, WI",Aug-24 p,0.02,55-065
"Langlade County, WI",Aug-24 p,0.031,55-067
"Lincoln County, WI",Aug-24 p,0.026000000000000002,55-069
"Manitowoc County, WI",Aug-24 p,0.025,55-071
"Marathon County, WI",Aug-24 p,0.023,55-073
"Marinette County, WI",Aug-24 p,0.034,55-075
"Marquette County, WI",Aug-24 p,0.027000000000000003,55-077
"Menominee County, WI",Aug-24 p,0.055,55-078
"Milwaukee County, WI",Aug-24 p,0.037000000000000005,55-079
"Monroe County, WI",Aug-24 p,0.023,55-081
"Oconto County, WI",Aug-24 p,0.025,55-083
"Oneida County, WI",Aug-24 p,0.024,55-085
"Outagamie County, WI",Aug-24 p,0.023,55-087
"Ozaukee County, WI",Aug-24 p,0.024,55-089
"Pepin County, WI",Aug-24 p,0.02,55-091
"Pierce County, WI",Aug-24 p,0.028999999999999998,55-093
"Polk County, WI",Aug-24 p,0.028999999999999998,55-095
"Portage County, WI",Aug-24 p,0.027000000000000003,55-097
"Price County, WI",Aug-24 p,0.032,55-099
"Racine County, WI",Aug-24 p,0.033,55-101
"Richland County, WI",Aug-24 p,0.023,55-103
"Rock County, WI",Aug-24 p,0.027999999999999997,55-105
"Rusk County, WI",Aug-24 p,0.03,55-107
"St. Croix County, WI",Aug-24 p,0.027999999999999997,55-109
"Sauk County, WI",Aug-24 p,0.021,55-111
"Sawyer County, WI",Aug-24 p,0.027999999999999997,55-113
"Shawano County, WI",Aug-24 p,0.025,55-115
"Sheboygan County, WI",Aug-24 p,0.022000000000000002,55-117
"Taylor County, WI",Aug-24 p,0.024,55-119
"Trempealeau County, WI",Aug-24 p,0.024,55-121
"Vernon County, WI",Aug-24 p,0.023,55-123
"Vilas County, WI",Aug-24 p,0.025,55-125
"Walworth County, WI",Aug-24 p,0.025,55-127
"Washburn County, WI",Aug-24 p,0.027999999999999997,55-129
"Washington County, WI",Aug-24 p,0.023,55-131
"Waukesha County, WI",Aug-24 p,0.024,55-133
"Waupaca County, WI",Aug-24 p,0.026000000000000002,55-135
"Waushara County, WI",Aug-24 p,0.028999999999999998,55-137
"Winnebago County, WI",Aug-24 p,0.025,55-139
"Wood County, WI",Aug-24 p,0.03,55-141
"Albany County, WY",Aug-24 p,0.027999999999999997,56-001
"Big Horn County, WY",Aug-24 p,0.036000000000000004,56-003
"Campbell County, WY",Aug-24 p,0.031,56-005
"Carbon County, WY",Aug-24 p,0.032,56-007
"Converse County, WY",Aug-24 p,0.027000000000000003,56-009
"Crook County, WY",Aug-24 p,0.025,56-011
"Fremont County, WY",Aug-24 p,0.034,56-013
"Goshen County, WY",Aug-24 p,0.034,56-015
"Hot Springs County, WY",Aug-24 p,0.027999999999999997,56-017
"Johnson County, WY",Aug-24 p,0.031,56-019
"Laramie County, WY",Aug-24 p,0.034,56-021
"Lincoln County, WY",Aug-24 p,0.028999999999999998,56-023
"Natrona County, WY",Aug-24 p,0.034,56-025
"Niobrara County, WY",Aug-24 p,0.026000000000000002,56-027
"Park County, WY",Aug-24 p,0.027000000000000003,56-029
"Platte County, WY",Aug-24 p,0.036000000000000004,56-031
"Sheridan County, WY",Aug-24 p,0.027999999999999997,56-033
"Sublette County, WY",Aug-24 p,0.036000000000000004,56-035
"Sweetwater County, WY",Aug-24 p,0.035,56-037
"Teton County, WY",Aug-24 p,0.018000000000000002,56-039
"Uinta County, WY",Aug-24 p,0.035,56-041
"Washakie County, WY",Aug-24 p,0.034,56-043
"Weston County, WY",Aug-24 p,0.026000000000000002,56-045
"Adjuntas Municipio, PR",Aug-24 p,0.08199999999999999,72-001
"Aguada Municipio, PR",Aug-24 p,0.066,72-003
"Aguadilla Municipio, PR",Aug-24 p,0.075,72-005
"Aguas Buenas Municipio, PR",Aug-24 p,0.06,72-007
"Aibonito Municipio, PR",Aug-24 p,0.081,72-009
"Anasco Municipio, PR",Aug-24 p,0.062,72-011
"Arecibo Municipio, PR",Aug-24 p,0.06,72-013
"Arroyo Municipio, PR",Aug-24 p,0.10300000000000001,72-015
"Barceloneta Municipio, PR",Aug-24 p,0.078,72-017
"Barranquitas Municipio, PR",Aug-24 p,0.086,72-019
"Bayamon Municipio, PR",Aug-24 p,0.037000000000000005,72-021
"Cabo Rojo Municipio, PR",Aug-24 p,0.065,72-023
"Caguas Municipio, PR",Aug-24 p,0.048,72-025
"Camuy Municipio, PR",Aug-24 p,0.06,72-027
"Canovanas Municipio, PR",Aug-24 p,0.040999999999999995,72-029
"Carolina Municipio, PR",Aug-24 p,0.033,72-031
"Catano Municipio, PR",Aug-24 p,0.035,72-033
"Cayey Municipio, PR",Aug-24 p,0.055,72-035
"Ceiba Municipio, PR",Aug-24 p,0.07,72-037
"Ciales Municipio, PR",Aug-24 p,0.10800000000000001,72-039
"Cidra Municipio, PR",Aug-24 p,0.048,72-041
"Coamo Municipio, PR",Aug-24 p,0.085,72-043
"Comerio Municipio, PR",Aug-24 p,0.071,72-045
"Corozal Municipio, PR",Aug-24 p,0.096,72-047
"Culebra Municipio, PR",Aug-24 p,0.013999999999999999,72-049
"Dorado Municipio, PR",Aug-24 p,0.053,72-051
"Fajardo Municipio, PR",Aug-24 p,0.076,72-053
"Florida Municipio, PR",Aug-24 p,0.08800000000000001,72-054
"Guanica Municipio, PR",Aug-24 p,0.11,72-055
"Guayama Municipio, PR",Aug-24 p,0.095,72-057
"Guayanilla Municipio, PR",Aug-24 p,0.10800000000000001,72-059
"Guaynabo Municipio, PR",Aug-24 p,0.023,72-061
"Gurabo Municipio, PR",Aug-24 p,0.04,72-063
"Hatillo Municipio, PR",Aug-24 p,0.05,72-065
"Hormigueros Municipio, PR",Aug-24 p,0.05,72-067
"Humacao Municipio, PR",Aug-24 p,0.066,72-069
"Isabela Municipio, PR",Aug-24 p,0.06,72-071
"Jayuya Municipio, PR",Aug-24 p,0.073,72-073
"Juana Diaz Municipio, PR",Aug-24 p,0.07400000000000001,72-075
"Juncos Municipio, PR",Aug-24 p,0.055999999999999994,72-077
"Lajas Municipio, PR",Aug-24 p,0.11699999999999999,72-079
"Lares Municipio, PR",Aug-24 p,0.085,72-081
"Las Marias Municipio, PR",Aug-24 p,0.125,72-083
"Las Piedras Municipio, PR",Aug-24 p,0.07200000000000001,72-085
"Loiza Municipio, PR",Aug-24 p,0.047,72-087
"Luquillo Municipio, PR",Aug-24 p,0.063,72-089
"Manati Municipio, PR",Aug-24 p,0.057,72-091
"Maricao Municipio, PR",Aug-24 p,0.109,72-093
"Maunabo Municipio, PR",Aug-24 p,0.102,72-095
"Mayaguez Municipio, PR",Aug-24 p,0.07400000000000001,72-097
"Moca Municipio, PR",Aug-24 p,0.078,72-099
"Morovis Municipio, PR",Aug-24 p,0.08900000000000001,72-101
"Naguabo Municipio, PR",Aug-24 p,0.065,72-103
"Naranjito Municipio, PR",Aug-24 p,0.069,72-105
"Orocovis Municipio, PR",Aug-24 p,0.10400000000000001,72-107
"Patillas Municipio, PR",Aug-24 p,0.08900000000000001,72-109
"Penuelas Municipio, PR",Aug-24 p,0.113,72-111
"Ponce Municipio, PR",Aug-24 p,0.071,72-113
"Quebradillas Municipio, PR",Aug-24 p,0.066,72-115
"Rincon Municipio, PR",Aug-24 p,0.07400000000000001,72-117
"Rio Grande Municipio, PR",Aug-24 p,0.049,72-119
"Sabana Grande Municipio, PR",Aug-24 p,0.09,72-121
"Salinas Municipio, PR",Aug-24 p,0.096,72-123
"San German Municipio, PR",Aug-24 p,0.083,72-125
"San Juan Municipio, PR",Aug-24 p,0.033,72-127
"San Lorenzo Municipio, PR",Aug-24 p,0.062,72-129
"San Sebastian Municipio, PR",Aug-24 p,0.109,72-131
"Santa Isabel Municipio, PR",Aug-24 p,0.077,72-133
"Toa Alta Municipio, PR",Aug-24 p,0.036000000000000004,72-135
"Toa Baja Municipio, PR",Aug-24 p,0.032,72-137
"Trujillo Alto Municipio, PR",Aug-24 p,0.022000000000000002,72-139
"Utuado Municipio, PR",Aug-24 p,0.076,72-141
"Vega Alta Municipio, PR",Aug-24 p,0.053,72-143
"Vega Baja Municipio, PR",Aug-24 p,0.073,72-145
"Vieques Municipio, PR",Aug-24 p,0.042,72-147
"Villalba Municipio, PR",Aug-24 p,0.09699999999999999,72-149
"Yabucoa Municipio, PR",Aug-24 p,0.08199999999999999,72-151
"Yauco Municipio, PR",Aug-24 p,0.106,72-153
